"TOA5","10344","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_4APR18.CR3","50113","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
2021-05-10 18:00:00,790515,13.27,21.380, 134.900,8.094376e+00,101.5,17.840, 46.120,0.000,2.672, 41.710,  42.740, 5.290,336.8,429.8,294.6,  0.124
2021-05-10 19:00:00,790575,12.97,18.700, 145.200,8.711101e+00,101.6,15.650, 51.780,0.000,4.882,  2.492,  10.190, 2.539,324.7,422.0,291.9,  0.249
2021-05-10 20:00:00,790635,12.86,16.320, 187.400,1.124653e+01,101.8,13.920, 55.340,0.000,3.662,354.500,  -4.546, 2.126,317.0,414.6,289.5, -0.468
2021-05-10 21:00:00,790695,12.82,14.760,   0.172,1.029090e-02,101.8,12.660, 56.410,0.000,5.614,351.700,  -2.920, 1.498,331.3,410.1,287.9, -0.515
2021-05-10 22:00:00,790755,12.78,14.250,   0.172,1.029096e-02,101.8,12.500, 54.570,0.000,2.857,344.600,  -1.895, 1.455,356.1,406.7,287.4, -0.772
2021-05-10 23:00:00,790815,12.75,14.040,   0.172,1.029088e-02,101.9,12.090, 55.500,0.000,1.771,340.600,  -2.313, 1.653,354.1,404.7,287.2, -0.715
2021-05-11 00:00:00,790875,12.72,13.960,   0.172,1.029081e-02,101.9,12.200, 54.990,0.000,1.517,319.800,  -1.845, 1.746,358.7,405.1,287.1, -0.948
2021-05-11 01:00:00,790935,12.69,13.830,   0.172,1.029087e-02,101.9,12.000, 63.360,0.000,1.883,341.700,  -1.845, 1.458,361.2,404.6,287.0, -0.797
2021-05-11 02:00:00,790995,12.67,13.840,   0.179,1.071952e-02,101.9,11.720, 59.320,0.000,1.579,330.500,  -1.563, 1.306,367.5,405.5,287.0, -0.838
2021-05-11 03:00:00,791055,12.65,13.660,   0.179,1.071958e-02,101.8,12.000, 58.270,0.000,1.269, 11.320,  -2.275, 2.103,363.2,403.9,286.8, -0.934
2021-05-11 04:00:00,791115,12.63,12.290,   0.121,7.289234e-03,101.9, 9.680, 86.200,0.000,0.857,323.800,  -2.490, 3.326,360.4,404.5,285.4, -1.337
2021-05-11 05:00:00,791175,12.61,11.410, 160.300,9.619338e+00,101.9, 9.500, 95.700,0.000,1.472,336.500,  -1.354, 2.506,357.8,399.1,284.6, -1.861
2021-05-11 06:00:00,791235,12.67,11.510, 116.300,6.980186e+00,102.0, 9.780, 89.900,0.000,1.870,339.900,  24.560, 3.429,357.2,397.2,284.7,  0.140
2021-05-11 07:00:00,791295,13.12,12.370, 246.100,1.476557e+01,102.0,10.700, 79.250,0.000,1.859,320.200,  99.200, 6.837,348.6,397.0,285.5,  0.069
2021-05-11 08:00:00,791355,13.51,14.280, 391.600,2.349760e+01,102.1,12.490, 55.590,0.000,1.677,  2.797, 196.900,10.400,358.9,398.5,287.4,  0.053
2021-05-11 09:00:00,791415,13.50,17.180, 721.400,4.328194e+01,102.1,13.640, 48.300,0.000,1.107,329.900, 388.900,16.550,362.7,403.9,290.3,  0.043
2021-05-11 10:00:00,791475,13.50,19.990,1613.000,9.677026e+01,102.1,14.020, 49.140,0.000,1.557, 76.060, 907.000,19.280,326.9,415.0,293.1,  0.021
2021-05-11 11:00:00,791535,13.47,21.770, 917.000,5.502063e+01,102.1,15.210, 47.990,0.000,2.282,173.200, 495.000,15.790,344.5,426.1,294.9,  0.032
2021-05-11 12:00:00,791595,13.40,22.830,1060.000,6.362045e+01,102.0,16.450, 43.420,0.000,0.805,338.700, 566.600,18.860,351.3,424.1,296.0,  0.032
2021-05-11 13:00:00,791655,13.40,23.210, 745.400,4.472512e+01,102.0,17.380, 41.560,0.000,3.987,179.100, 383.700,16.090,365.2,428.4,296.4,  0.041
2021-05-11 14:00:00,791715,13.37,24.050,1254.000,7.521285e+01,101.9,17.750, 40.760,0.000,0.640,321.200, 682.600,36.620,360.6,430.6,297.2,  0.053
2021-05-11 15:00:00,791775,13.36,23.240, 481.800,2.890553e+01,101.9,18.530, 44.350,0.000,0.559,298.200, 213.400, 8.180,355.3,422.6,296.4,  0.038
2021-05-11 16:00:00,791835,13.33,23.190, 736.300,4.418002e+01,101.8,18.590, 42.880,0.000,2.411,207.100, 383.400,29.060,331.9,416.6,296.3,  0.071
2021-05-11 17:00:00,791895,13.37,23.610, 313.900,1.883377e+01,101.8,17.960, 49.730,0.000,0.797,285.500, 105.400, 3.971,355.2,430.3,296.8,  0.038
2021-05-11 18:00:00,791955,13.46,20.940, 176.400,1.058349e+01,101.9,17.170, 53.850,0.000,0.346,236.800,  76.650, 6.774,382.4,428.3,294.1,  0.088
2021-05-11 19:00:00,792015,13.01,19.580, 203.000,1.217933e+01,101.9,16.870, 56.060,0.000,1.632,100.600,  20.390, 3.921,350.9,422.2,292.7,  0.192
2021-05-11 20:00:00,792075,12.88,17.210,   4.238,2.542758e-01,102.0,13.830, 62.910,0.000,3.446,330.600,  -4.923, 1.303,320.0,419.2,290.4, -0.265
2021-05-11 21:00:00,792135,12.84,15.890,  20.370,1.222498e+00,102.0,15.050, 41.820,0.000,3.855,335.500,  -3.977, 2.423,310.6,408.0,289.0, -0.610
2021-05-11 22:00:00,792195,12.80,15.360,   0.865,5.188357e-02,102.1,12.990, 54.690,0.000,2.780,343.000,  -5.015, 1.660,309.8,410.7,288.5, -0.332
2021-05-11 23:00:00,792255,12.77,14.460,   0.157,9.433358e-03,102.2,12.530, 55.790,0.000,3.797,343.500,  -2.424, 1.670,343.0,407.5,287.6, -0.690
2021-05-12 00:00:00,792315,12.73,14.360,   0.129,7.718162e-03,102.2,12.690, 51.220,0.000,5.558,334.600,  -3.616, 1.931,311.9,406.6,287.5, -0.534
2021-05-12 01:00:00,792375,12.70,13.930,   0.179,1.071956e-02,102.2,12.140, 51.060,0.000,3.227,348.400,  -2.550, 1.726,349.0,402.9,287.1, -0.679
2021-05-12 02:00:00,792435,12.67,13.690,   0.157,9.433264e-03,102.2,11.510, 48.720,0.000,5.359,336.100,  -1.886, 0.965,357.3,406.0,286.8, -0.515
2021-05-12 03:00:00,792495,12.65,13.130,   0.172,1.029081e-02,102.2,11.000, 47.630,0.000,3.505,349.200,  -1.911, 1.293,354.7,404.9,286.3, -0.682
2021-05-12 04:00:00,792555,12.63,12.580,   0.172,1.029085e-02,102.3,10.360, 47.610,0.000,4.010,327.900,  -1.908, 1.405,352.5,403.7,285.7, -0.745
2021-05-12 05:00:00,792615,12.62,11.950,   0.336,2.015267e-02,102.4, 9.580, 44.740,0.000,2.600,337.900,  -2.170, 1.428,350.3,401.2,285.1, -0.663
2021-05-12 06:00:00,792675,12.71,11.350, 405.400,2.432309e+01,102.4, 9.170, 44.020,0.000,3.301,345.000,  38.260, 3.852,342.8,399.7,284.5,  0.101
2021-05-12 07:00:00,792735,12.83,11.020,1697.000,1.018257e+02,102.4, 8.740, 40.610,0.000,2.909,328.500,  45.820, 3.997,345.1,399.4,284.2,  0.087
2021-05-12 08:00:00,792795,13.35,11.010,1000.000,5.997308e+01,102.5, 8.780, 41.500,0.000,2.984,349.000, 105.800, 6.973,344.9,397.4,284.2,  0.066
2021-05-12 09:00:00,792855,13.59,10.540,2253.000,1.351814e+02,102.6, 8.120, 48.070,0.000,0.807,352.100, 115.500, 8.290,342.9,395.5,283.7,  0.072
2021-05-12 10:00:00,792915,13.58,11.070,2063.000,1.237662e+02,102.5, 8.580, 44.510,0.000,3.719,341.100, 118.900, 7.492,343.1,398.0,284.2,  0.063
2021-05-12 11:00:00,792975,13.58,11.700,1922.000,1.153104e+02,102.5, 8.860, 39.620,0.000,2.336,344.200, 217.000,12.170,344.9,396.1,284.8,  0.056
2021-05-12 12:00:00,793035,13.58,12.460,2126.000,1.275470e+02,102.5, 9.460, 43.190,0.000,3.301,334.200, 355.200,19.090,345.7,399.2,285.6,  0.054
2021-05-12 13:00:00,793095,13.58,13.820,1850.000,1.109929e+02,102.4,10.490, 42.680,0.000,1.256,331.100, 399.200,22.400,347.5,402.7,287.0,  0.056
2021-05-12 14:00:00,793155,13.51,15.550, 905.000,5.429941e+01,102.4,11.610, 38.280,0.000,0.889,329.100, 381.300,19.120,351.6,405.3,288.7,  0.050
2021-05-12 15:00:00,793215,13.49,16.570,1142.000,6.853414e+01,102.3,13.260, 34.780,0.000,2.298,  3.190, 607.500,38.320,330.4,402.6,289.7,  0.063
2021-05-12 16:00:00,793275,13.46,17.520,1359.000,8.152031e+01,102.2,14.650, 36.420,0.000,2.790,323.300, 763.100,71.480,308.0,406.4,290.7,  0.094
2021-05-12 17:00:00,793335,13.42,18.850, 512.700,3.075988e+01,102.2,14.780, 34.470,0.000,1.488,210.500, 283.600,33.280,311.3,410.0,292.0,  0.115
2021-05-12 18:00:00,793395,13.51,16.960, 146.900,8.816690e+00,102.3,12.820, 48.920,0.000,0.982,197.800,  47.280, 5.895,311.2,415.8,290.1,  0.125
2021-05-12 19:00:00,793455,13.00,14.150, 116.000,6.962576e+00,102.3,10.850, 61.610,0.000,0.052,328.200,  14.310, 4.291,315.9,409.5,287.3,  0.300
2021-05-12 20:00:00,793515,12.85,11.880, 275.800,1.654979e+01,102.4, 9.040, 77.310,0.000,1.228,352.700,  -5.467, 3.743,295.6,403.0,285.1, -0.685
2021-05-12 21:00:00,793575,12.80, 9.790, 421.000,2.525738e+01,102.4, 6.932, 88.900,0.000,1.640,  0.129,  -5.512, 3.181,287.4,396.4,283.0, -0.577
2021-05-12 22:00:00,793635,12.75, 8.260,   5.874,3.524662e-01,102.4, 6.050, 96.800,0.000,2.135,352.500,  -4.863, 3.207,281.6,391.8,281.4, -0.666
2021-05-12 23:00:00,793695,12.71, 7.457,   0.186,1.114865e-02,102.4, 5.653, 99.500,0.000,2.388,319.800,  -4.487, 3.045,278.1,389.0,280.6, -0.680
2021-05-13 00:00:00,793755,12.66, 7.010,   0.129,7.718383e-03,102.4, 5.134, 99.500,0.000,2.711,346.700,  -4.452, 2.930,276.7,387.8,280.2, -0.661
2021-05-13 01:00:00,793815,12.62, 6.641,   0.150,9.004746e-03,102.5, 5.278, 99.500,0.000,2.713,344.700,  -3.611, 3.373,274.6,385.7,279.8, -0.949
2021-05-13 02:00:00,793875,12.60, 6.678,   0.164,9.862367e-03,102.4, 5.193, 99.500,0.000,2.532,348.400,  -4.370, 3.459,273.3,385.3,279.8, -0.800
2021-05-13 03:00:00,793935,12.57, 6.791,   0.143,8.575927e-03,102.4, 5.499, 99.500,0.000,2.863,348.800,  -4.088, 3.568,272.3,385.6,279.9, -0.876
2021-05-13 04:00:00,793995,12.56, 6.929,   0.157,9.433508e-03,102.4, 5.766, 96.500,0.000,2.868,343.800,  -4.952, 3.088,271.8,384.7,280.1, -0.625
2021-05-13 05:00:00,794055,12.55, 7.110,   0.943,5.660074e-02,102.4, 6.173, 90.700,0.000,2.785,338.400,  -3.943, 3.465,270.9,384.6,280.3, -0.883
2021-05-13 06:00:00,794115,12.60, 7.250,  57.360,3.441484e+00,102.5, 6.211, 91.000,0.000,2.711,330.500,  18.490, 4.454,270.8,384.2,280.4,  0.241
2021-05-13 07:00:00,794175,12.76, 8.290,  96.500,5.791554e+00,102.5, 9.790, 55.900,0.000,2.819,337.000,  42.370, 8.270,268.8,379.4,281.4,  0.195
2021-05-13 08:00:00,794235,13.10,13.570, 860.000,5.162063e+01,102.5,11.730, 46.050,0.000,3.940,309.000, 515.000,20.290,284.8,391.0,286.7,  0.039
2021-05-13 09:00:00,794295,13.29,17.110,1254.000,7.524070e+01,102.5,13.020, 43.280,0.000,3.784,331.600, 717.400,28.420,303.0,405.6,290.2,  0.040
2021-05-13 10:00:00,794355,13.47,19.680,1479.000,8.872918e+01,102.6,14.490, 39.660,0.000,1.733, 47.100, 880.000,18.250,314.0,414.4,292.8,  0.021
2021-05-13 11:00:00,794415,13.47,20.300,1817.000,1.090113e+02,102.6,14.510, 40.460,0.000,0.693,347.800,1084.000,31.740,346.4,424.7,293.5,  0.029
2021-05-13 12:00:00,794475,13.46,19.900,1844.000,1.106685e+02,102.5,15.610, 27.750,0.000,1.514,314.600,1128.000,50.920,326.6,418.4,293.1,  0.045
2021-05-13 13:00:00,794535,13.43,20.860,1422.000,8.529980e+01,102.4,16.060, 25.390,0.000,1.635,306.200, 902.000,43.500,331.7,417.6,294.0,  0.047
2021-05-13 14:00:00,794595,13.43,21.360,1815.000,1.088795e+02,102.4,16.730, 24.830,0.000,1.222, 42.160,1110.000,67.070,338.2,422.1,294.5,  0.060
2021-05-13 15:00:00,794655,13.37,23.110,1654.000,9.923446e+01,102.3,17.810, 23.760,0.000,3.463,203.300,1017.000,66.740,341.9,425.5,296.3,  0.066
2021-05-13 16:00:00,794715,13.40,21.780,1124.000,6.745035e+01,102.3,18.020, 24.340,0.000,2.414,211.100, 691.900,62.820,316.8,416.8,294.9,  0.091
2021-05-13 17:00:00,794775,13.36,22.450, 740.000,4.440231e+01,102.3,17.870, 26.410,0.000,0.580,258.600, 461.800,59.360,319.1,417.8,295.6,  0.129
2021-05-13 18:00:00,794835,13.42,20.980, 132.200,7.932966e+00,102.3,15.670, 37.840,0.000,0.361,305.700,  67.810, 6.156,339.1,429.2,294.2,  0.091
2021-05-13 19:00:00,794895,12.98,18.070,  24.600,1.475913e+00,102.3,14.400, 48.160,0.000,0.302,  0.088,   6.141, 2.893,334.5,421.5,291.2,  0.471
2021-05-13 20:00:00,794955,12.87,15.430,   0.164,9.862148e-03,102.3,12.660, 56.330,0.000,0.980,330.300,  -3.945, 3.009,333.2,413.2,288.6, -0.763
2021-05-13 21:00:00,795015,12.83,13.920,   0.129,7.718155e-03,102.4,11.730, 63.500,0.000,1.573,338.200,  -1.965, 2.027,356.7,406.6,287.1, -1.032
2021-05-13 22:00:00,795075,12.79,13.640,   0.164,9.861945e-03,102.4,11.930, 65.090,0.000,0.666, 46.740,  -2.256, 2.162,351.5,403.8,286.8, -0.960
2021-05-13 23:00:00,795135,12.76,13.550,   0.121,7.289280e-03,102.4,11.860, 65.460,0.000,0.773,  0.023,  -4.578, 3.098,318.8,403.2,286.7, -0.678
2021-05-14 00:00:00,795195,12.72,13.110,   0.143,8.575661e-03,102.5,11.410, 64.800,0.000,2.004,329.600,  -3.075, 1.957,354.2,401.2,286.3, -0.639
2021-05-14 01:00:00,795255,12.68,13.020,   0.164,9.861932e-03,102.5,11.090, 64.580,0.000,2.009,334.200,  -2.382, 1.276,349.2,400.2,286.2, -0.544
2021-05-14 02:00:00,795315,12.65,12.640,   0.172,1.029069e-02,102.4,10.600, 68.150,0.000,1.913,332.300,  -3.256, 1.894,330.2,399.4,285.8, -0.583
2021-05-14 03:00:00,795375,12.63,11.800,   0.143,8.575583e-03,102.4, 9.630, 68.400,0.000,1.895,337.000,  -4.613, 1.901,307.8,397.4,285.0, -0.412
2021-05-14 04:00:00,795435,12.61,10.370,   0.172,1.029094e-02,102.4, 8.130, 75.940,0.000,2.042,  4.569,  -4.964, 2.747,290.0,394.7,283.5, -0.554
2021-05-14 05:00:00,795495,12.59, 9.010,   0.993,5.960181e-02,102.4, 6.816, 79.630,0.000,2.574,350.000,  -4.310, 2.648,284.3,391.6,282.2, -0.615
2021-05-14 06:00:00,795555,12.63, 8.240,  60.620,3.637008e+00,102.5, 6.469, 84.700,0.000,2.305,  0.053,  19.480, 4.354,280.3,389.9,281.4,  0.224
2021-05-14 07:00:00,795615,12.80, 8.550, 106.500,6.391497e+00,102.6, 8.410, 73.790,0.000,0.773, 12.720,  44.460, 8.650,280.7,385.5,281.7,  0.195
2021-05-14 08:00:00,795675,13.55,15.120, 750.700,4.503942e+01,102.6,14.020, 52.650,0.000,0.000,  0.082, 398.200,24.430,309.6,389.6,288.2,  0.060
2021-05-14 09:00:00,795735,13.47,19.590,1237.000,7.424597e+01,102.6,15.220, 49.170,0.000,0.000, 17.020, 715.900,32.510,316.2,411.6,292.7,  0.045
2021-05-14 10:00:00,795795,13.44,23.740,1518.000,9.107768e+01,102.6,17.020, 31.300,0.000,0.733,324.900, 888.000,15.460,329.5,421.3,296.9,  0.017
2021-05-14 11:00:00,795855,13.43,24.370, 963.000,5.777540e+01,102.6,17.170, 28.220,0.000,0.131, 30.480, 555.700,12.060,344.9,434.1,297.5,  0.022
2021-05-14 12:00:00,795915,13.43,22.080, 526.400,3.158662e+01,102.5,16.640, 31.830,0.000,1.094,309.400, 304.100,15.600,358.6,428.6,295.2,  0.051
2021-05-14 13:00:00,795975,13.37,24.320, 754.000,4.523983e+01,102.5,17.690, 24.470,0.000,2.244, 27.150, 431.000,13.350,372.4,427.3,297.5,  0.031
2021-05-14 14:00:00,796035,13.40,23.150, 621.100,3.726502e+01,102.4,17.480, 31.950,0.000,0.346, 18.100, 359.600,16.600,375.9,426.8,296.3,  0.046
2021-05-14 15:00:00,796095,13.40,22.750, 545.800,3.275045e+01,102.4,17.320, 29.140,0.000,1.958,229.800, 306.300,15.290,337.4,424.1,295.9,  0.050
2021-05-14 16:00:00,796155,13.40,21.670,1167.000,7.003638e+01,102.4,18.070, 32.330,0.000,1.488,214.500, 703.900,63.740,324.7,416.8,294.8,  0.091
2021-05-14 17:00:00,796215,13.43,21.080, 840.000,5.039596e+01,102.4,17.030, 35.360,0.000,2.189,211.200, 534.200,69.280,360.8,422.3,294.2,  0.130
2021-05-14 18:00:00,796275,13.42,20.660, 116.400,6.985725e+00,102.4,16.510, 34.930,0.000,1.040,237.700,  48.700, 5.392,329.6,425.0,293.8,  0.111
2021-05-14 19:00:00,796335,12.98,17.410,  35.470,2.128117e+00,102.4,13.460, 57.030,0.000,1.281,344.300,  10.040, 3.141,319.9,418.8,290.6,  0.313
2021-05-14 20:00:00,796395,12.86,14.380,   0.143,8.575778e-03,102.4,11.270, 67.230,0.000,1.091,333.300,  -5.088, 2.635,316.1,409.6,287.6, -0.518
2021-05-14 21:00:00,796455,12.82,12.210,   0.150,9.004586e-03,102.5, 9.680, 78.610,0.000,2.192,336.100,  -4.888, 2.390,298.7,401.5,285.4, -0.489
2021-05-14 22:00:00,796515,12.78,10.720,   0.172,1.029093e-02,102.5, 8.690, 78.190,0.000,2.435,344.200,  -3.917, 2.728,303.2,396.3,283.9, -0.697
2021-05-14 23:00:00,796575,12.74, 9.960,   0.164,9.862244e-03,102.5, 8.150, 82.200,0.000,2.795,348.300,  -4.158, 2.741,290.3,393.5,283.1, -0.660
2021-05-15 00:00:00,796635,12.70, 9.330,   0.121,7.289493e-03,102.5, 7.562, 83.800,0.000,2.832,341.200,  -4.189, 2.506,288.4,391.2,282.5, -0.599
2021-05-15 01:00:00,796695,12.66, 8.950,   0.136,8.146978e-03,102.4, 7.712, 88.500,0.000,2.421,341.800,  -4.123, 3.201,286.1,389.0,282.1, -0.777
2021-05-15 02:00:00,796755,12.63, 8.740,   0.136,8.147015e-03,102.4, 7.443, 88.600,0.000,2.310, 10.830,  -4.313, 3.131,285.6,388.1,281.9, -0.726
2021-05-15 03:00:00,796815,12.61, 8.530,   0.172,1.029099e-02,102.4, 7.191, 90.300,0.000,2.283,350.400,  -4.091, 3.720,285.5,388.2,281.7, -0.911
2021-05-15 04:00:00,796875,12.59, 8.380,   0.172,1.029097e-02,102.4, 7.223, 93.300,0.000,3.094,348.600,  -3.835, 3.058,283.2,387.7,281.5, -0.800
2021-05-15 05:00:00,796935,12.57, 8.570,   1.186,7.117842e-02,102.4, 7.479, 90.000,0.000,3.324,351.500,  -3.278, 2.936,282.8,388.1,281.7, -0.901
2021-05-15 06:00:00,796995,12.62, 8.840,  61.310,3.678556e+00,102.5, 7.595, 90.500,0.000,2.702,  0.047,  19.620, 3.700,283.4,387.3,282.0,  0.189
2021-05-15 07:00:00,797055,12.79,10.580, 103.500,6.207836e+00,102.5,11.850, 54.200,0.000,1.119, 79.720,  43.510, 7.528,282.9,381.9,283.7,  0.173
2021-05-15 08:00:00,797115,13.11,16.170, 867.000,5.204412e+01,102.6,13.690, 49.740,0.000,1.416, 72.590, 506.900,31.600,297.1,391.8,289.3,  0.062
2021-05-15 09:00:00,797175,13.29,21.530,1218.000,7.305217e+01,102.6,15.960, 41.840,0.000,1.240, 12.290, 711.600,27.350,322.7,416.3,294.7,  0.038
2021-05-15 10:00:00,797235,13.42,24.380,1502.000,9.009731e+01,102.6,17.640, 36.420,0.000,1.049,341.900, 881.000,15.810,336.0,428.7,297.5,  0.018
2021-05-15 11:00:00,797295,13.41,24.790,1768.000,1.061017e+02,102.6,17.850, 23.480,0.000,3.683,345.200,1036.000,20.810,341.1,431.7,297.9,  0.020
2021-05-15 12:00:00,797355,13.40,24.340,2038.000,1.222569e+02,102.5,18.420, 30.880,0.000,0.119,203.100,1216.000,52.980,357.5,432.1,297.5,  0.044
2021-05-15 13:00:00,797415,13.37,24.710,1801.000,1.080426e+02,102.4,19.260, 24.970,0.000,0.825, 68.050,1062.000,52.530,336.6,426.3,297.8,  0.049
2021-05-15 14:00:00,797475,13.37,25.470,1774.000,1.064524e+02,102.4,19.050, 26.750,0.000,0.611,328.100,1064.000,68.130,359.7,442.3,298.6,  0.064
2021-05-15 15:00:00,797535,13.34,25.200,1566.000,9.394826e+01,102.3,20.850, 22.550,0.000,2.775,186.000, 941.000,59.530,344.0,424.7,298.3,  0.063
2021-05-15 16:00:00,797595,13.33,25.620,1134.000,6.805110e+01,102.3,20.730, 22.830,0.000,0.294,  0.082, 683.000,53.890,359.8,429.4,298.8,  0.079
2021-05-15 17:00:00,797655,13.34,25.450, 686.300,4.117869e+01,102.3,20.480, 23.500,0.000,2.862,204.800, 412.900,52.120,335.0,424.5,298.6,  0.126
2021-05-15 18:00:00,797715,13.17,23.550, 103.400,6.203586e+00,102.3,19.480, 27.010,0.000,1.756,237.000,  41.380, 4.632,339.8,432.5,296.7,  0.112
2021-05-15 19:00:00,797775,12.98,19.820,  36.170,2.170265e+00,102.3,16.280, 41.670,0.000,0.612,315.400,  14.520, 3.938,333.0,426.6,293.0,  0.271
2021-05-15 20:00:00,797835,12.87,16.740,   0.679,4.073628e-02,102.3,13.770, 55.880,0.000,1.085,340.300,  -4.702, 2.463,325.9,416.8,289.9, -0.524
2021-05-15 21:00:00,797895,12.82,14.740,  22.330,1.339984e+00,102.4,12.880, 60.870,0.000,1.423,323.900,  -4.347, 2.708,319.1,407.4,287.9, -0.623
2021-05-15 22:00:00,797955,12.79,13.830,  18.910,1.134579e+00,102.4,12.140, 62.200,0.000,1.792,336.000,  -3.752, 2.486,322.7,403.9,287.0, -0.663
2021-05-15 23:00:00,798015,12.75,13.420,   0.629,3.773324e-02,102.4,11.970, 65.480,0.000,1.238,  1.953,  -3.088, 2.820,332.2,403.1,286.6, -0.916
2021-05-16 00:00:00,798075,12.71,13.290,   0.393,2.358332e-02,102.4,11.620, 66.710,0.000,1.552,354.400,  -3.458, 2.417,326.0,402.0,286.4, -0.700
2021-05-16 01:00:00,798135,12.68,12.850,   0.143,8.575718e-03,102.3,11.200, 69.800,0.000,1.397,342.900,  -2.952, 2.556,336.0,401.4,286.0, -0.866
2021-05-16 02:00:00,798195,12.66,12.790,   0.136,8.146960e-03,102.3,10.990, 70.930,0.000,1.836,335.100,  -2.905, 2.136,334.1,400.6,285.9, -0.736
2021-05-16 03:00:00,798255,12.64,12.720,   0.179,1.071960e-02,102.3,11.210, 72.450,0.000,1.439,350.600,  -2.411, 2.043,339.2,399.7,285.9, -0.849
2021-05-16 04:00:00,798315,12.62,12.830,   0.172,1.029075e-02,102.4,11.300, 73.610,0.000,1.844,333.000,  -1.554, 1.339,359.1,399.2,286.0, -0.867
2021-05-16 05:00:00,798375,12.62,13.160,   0.693,4.159178e-02,102.4,11.510, 70.930,0.000,1.191,342.900,  -1.522, 1.544,358.8,399.9,286.3, -1.015
2021-05-16 06:00:00,798435,12.64,13.310,  29.760,1.785451e+00,102.4,11.850, 71.010,0.000,0.786,303.600,  15.140, 3.035,356.1,399.7,286.5,  0.200
2021-05-16 07:00:00,798495,12.89,14.000, 111.700,6.701818e+00,102.5,12.430, 71.360,0.000,0.732,352.900,  59.050, 4.840,362.7,400.6,287.1,  0.082
2021-05-16 08:00:00,798555,12.95,14.800, 118.700,7.123305e+00,102.5,12.750, 79.330,0.000,0.178, 15.420,  60.510, 5.399,370.5,403.6,287.9,  0.089
2021-05-16 09:00:00,798615,13.48,15.840, 490.300,2.941736e+01,102.5,14.850, 65.530,0.000,0.287,209.100, 272.400,16.570,364.9,400.4,289.0,  0.061
2021-05-16 10:00:00,798675,13.50,17.800, 176.600,1.059317e+01,102.5,14.470, 63.820,0.000,0.505, 41.980,  87.600, 3.683,373.7,409.7,290.9,  0.042
2021-05-16 11:00:00,798735,13.52,16.610, 343.200,2.058985e+01,102.6,12.670, 88.600,0.000,1.671,324.600, 176.700,11.120,398.9,413.8,289.8,  0.063
2021-05-16 12:00:00,798795,13.54,15.090, 259.500,1.556910e+01,102.6,12.740, 99.500,0.000,1.328,342.900, 131.100, 8.130,390.6,404.9,288.2,  0.062
2021-05-16 13:00:00,798855,13.55,15.280, 611.200,3.667023e+01,102.5,13.470, 97.700,0.000,0.562,203.100, 337.700,19.900,392.9,404.0,288.4,  0.059
2021-05-16 14:00:00,798915,13.55,16.320, 563.100,3.378886e+01,102.5,13.700, 99.500,0.000,1.610,190.600, 319.700,19.350,399.1,407.4,289.5,  0.061
2021-05-16 15:00:00,798975,13.49,18.720, 433.200,2.599025e+01,102.4,14.990, 73.850,0.000,0.836,247.900, 243.700,13.620,411.5,414.9,291.9,  0.056
2021-05-16 16:00:00,799035,13.49,18.430, 281.500,1.688954e+01,102.4,14.210, 86.700,0.000,0.057,302.600, 155.000, 9.680,409.9,417.6,291.6,  0.062
